asrlVersion,neVersion,neSWPkgVersion,neMIMVersion,neTimezone,suspectFlag,numEvents,numUEMeasurementEvents,numUETrafficReports,numBearerTrafficReports,sTMSI,mmeUES1APID,enbUES1APID,GUMMEI,racUEReference,eNodeBID,trackingAreaID,downlinkUEAggMaxBitRate,uplinkUEAggMaxBitRate,connectionDateTime,dataRadioBearerSetupTime,connectionCellSector,connectionCellGCI,connectionCellPCI,connectionBandClass,connectionTTIBundlingMode,connectionIPAddressSGW,connectionQCIFirstDRB,connectionDistanceFromAntenna,rrcConnectTime,s1SigConnectTime,initCtxtSetupTime,rrcRestabTime,hoCompletionTimeTgtCell,callType_0,callType_1,callType_2,callType_3,callType_4,callType_5,callType_6,reserved_1,reserved_2,reserved_3,reserved_4,CRR_0,CRR_1,CRR_2,CRR_3,CRR_4,CRR_5,CRR_6,CRR_7,CRR_8,CRR_9,CRR_10,CRR_11,CRR_12,CRR_13,CRR_14,CRR_15,CRR_16,reserved_5,reserved_6,sinrMaxDMRS,dlCoverageState,ulCoverageState,ulGain,ulCompCellID,disconnectionDateTime,disconnectionCQI1,disconnectionCQI2,disconnectionRI,disconnectionPUSCHPRBs,disconnectionDistanceFromAntenna,disconnectionPUSCHReceivedPower,disconnectionPUSCHSINR,disconnectionQCI,sessionRank1Usage,sessionRank2Usage,sessionRank3Usage,sessionRank4Usage,uplinkMACTxBlocksUEPowerLimited,uplinkMACTxBlocksUENotPowerLimited,handoverTargetCellGCI,handoverTargetCellPCI,csFallbackIndicatorReceiveDateTime,csFallbackIndicatorPriority,uplinkPDCPDataVolDRB,uplinkPDCPDataVolDRBSRB,downlinkPDCPDataVolDRB,downlinkPDCPDataVolDRBSRB,downlinkMACDelay,downlinkMACVol,uplinkMACVol,uplinkMACResforTx,downlinkMACResForTx,downlinkAvgUESessionTput,uplinkAvgUESessionTput,downlinkUEScheduledTime,uplinkUEScheduledTime,rateShapingTime,downlinkTputTime,downlinkTputPdcpVol,uplinkTputTime,uplinkTputPdcpVol,uplinkHARQErrorRate_Num,uplinkHARQErrorRate_Denom,downlinkHARQErrorRate_Num,downlinkHARQErrorRate_Denom,uplinkModulationVolQPSK,downlinkModulationVolQPSK,uplinkModulationVol16QAM,downlinkModulationVol16QAM,downlinkModulationVol64QAM,downlinkRLCTx_Num,uplinkRLCTx_Num,downlinkRLCTx_Denom,uplinkRLCTx_Denom,uplinkRLCSDUsInsideDelayBudget,downlinkPollRetx,uplinkPollRetx,downlinkMACTransportTime,downlinkMACThroughputVolume,downlinkAvgUEMACThroughput,uplinkUEThroughputVolume,uplinkULTransportTime,uplinkAvgUEMacThroughput,servingCellRSRP,servingCellRSRQ,neighborCellRSRP,neighborCellRSRQ,sessionSINRPUSCH,sessionCQI1,uePowerHeadroom,uePowerHeadroomPRBS
1.0.0,,,,,false,7,1,1,1,0x21f068b51f,359381894,273720,0x310120805721,10277390,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155948.456,20170913155948.557,1,0x310120340cf01,-2147483648,-2147483648,0,,9,234.375,33,25,76,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155955.783,-2147483648,-2147483648,-2147483648,-2147483648,625.0,-2147483648,-2147483648,9,11,32,0,0,16,44,,-2147483648,,-2147483648,3717,3729,13954,14047,114,14782,6260,22871,89240,25048,0,43,57,0,1,10823,4,148,0,58,0,57,17,43,41,6,8,0,0,37,41,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,159,12,29,3
1.0.0,,,,,false,8,1,1,1,0x21c05bdabd,360187308,273759,0x310120805721,10277411,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160011.109,20170913160011.200,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2031.25,36,24,67,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160018.126,-2147483648,-2147483648,-2147483648,-2147483648,2500.0,-2147483648,-2147483648,9,23,10,0,0,62,0,,-2147483648,,-2147483648,2445,2463,3682,3865,72,4251,4442,41948,18756,0,0,33,60,0,0,3682,0,0,0,60,0,36,38,24,22,6,6,0,0,18,40,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,153,12,10,6
1.0.0,,,,,false,7,1,1,1,0x17d0d72eea,485877476,273655,0x310120805717,10277357,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155913.841,20170913155913.941,1,0x310120340cf01,-2147483648,-2147483648,0,,9,703.125,38,39,62,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155924.718,-2147483648,-2147483648,-2147483648,-2147483648,1093.75,-2147483648,-2147483648,9,8,24,0,0,8,40,,-2147483648,,-2147483648,2255,2266,5759,5852,102,6201,4741,17000,47920,31056,0,32,54,0,1,1877,3,208,0,47,0,35,18,30,29,1,4,0,0,22,29,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,142,14,34,3
1.0.0,,,,,false,5,1,1,0,,351358350,273972,0x310120805718,10277532,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160151.602,20170913160151.602,1,0x310120340cf01,-2147483648,-2147483648,0,,9,5078.125,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-2147483648,-2147483648,2,0,-2147483648,1,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160155.045,-2147483648,-2147483648,-2147483648,-2147483648,5312.5,-2147483648,-2147483648,9,3,0,0,0,8,2,,-2147483648,,-2147483648,-9223372036854775808,4,-9223372036854775808,49,6,85,530,4353,3088,0,0,3,16,0,0,0,0,0,0,9,0,3,5,3,4,0,0,0,0,2,3,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,134,13,25,2
1.0.0,,,,,false,8,1,1,1,0x17c012d046,472932753,273781,0x310120805717,19042684,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160025.980,20170913160026.089,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1093.75,33,39,70,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160032.427,-2147483648,-2147483648,-2147483648,-2147483648,1484.375,-2147483648,-2147483648,9,10,2,0,0,40,0,,-2147483648,,-2147483648,72,89,72,257,24,373,886,16187,8056,0,0,12,39,0,0,72,0,0,0,39,0,12,35,12,4,0,0,0,0,5,11,0,0,2,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,147,11,11,4
1.0.0,,,,,false,7,1,1,1,0x21e016c558,352872648,273880,0x310120805721,19042729,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160111.268,20170913160111.360,2,0x310120340cf02,-2147483648,-2147483648,0,,9,937.5,41,24,68,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160120.555,-2147483648,-2147483648,-2147483648,-2147483648,1328.125,-2147483648,-2147483648,9,7,69,0,0,20,93,,-2147483648,,-2147483648,27637,27649,39317,39408,230,40604,35564,94678,156912,21685,3107,76,113,0,6,23053,17,6602,0,113,0,115,16,79,97,7,29,0,0,85,74,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,13,31,3
1.0.0,,,,,false,7,1,1,1,0x21c009b1bb,354424889,273809,0x310120805721,10277437,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160036.885,20170913160036.976,1,0x310120340cf01,-2147483648,-2147483648,0,,9,546.875,32,24,67,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160043.680,-2147483648,-2147483648,-2147483648,-2147483648,937.5,-2147483648,-2147483648,9,6,2,0,0,8,14,,-2147483648,,-2147483648,0,12,80,172,16,249,854,6941,7824,0,0,8,23,0,0,80,0,0,1,23,0,8,16,8,7,0,0,0,0,4,6,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,161,14,23,5
1.0.0,,,,,false,7,1,1,1,,337594844,273603,0x310120805718,10277333,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155848.068,20170913155848.068,1,0x310120340cf01,-2147483648,-2147483648,0,,-2147483648,1562.5,-9223372036854775808,-9223372036854775808,-9223372036854775808,55,-9223372036854775808,-2147483648,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,0,9,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155855.407,-2147483648,-2147483648,-2147483648,-2147483648,1875.0,-2147483648,-2147483648,9,20,27,0,0,215,1,,-2147483648,,-2147483648,9774,9790,4225,4444,118,5068,12371,175450,106892,497,398,47,213,0,8,3728,154,7659,0,213,0,59,187,57,26,1,1,0,0,42,189,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,143,10,20,2
1.0.0,,,,,false,8,1,1,1,0x18f075b17a,348078026,273615,0x310120805718,19042596,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155851.254,20170913155851.364,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1875.0,37,43,68,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155858.341,-2147483648,-2147483648,-2147483648,-2147483648,2265.625,-2147483648,-2147483648,9,18,36,0,0,73,0,,-2147483648,,-2147483648,4089,4107,34834,35013,162,35858,5936,36203,152344,8797,340,54,71,0,28,4045,14,595,1,71,0,81,27,35,44,25,21,0,0,67,55,0,0,0,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,154,10,11,12
1.0.0,,,,,false,8,1,1,1,0x21f0cafc83,357686333,273525,0x310120805721,19042546,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913155800.793,20170913155800.881,2,0x310120340cf02,-2147483648,-2147483648,0,,9,1250.0,36,24,64,-9223372036854775808,-9223372036854775808,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,10,20,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,10,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913155808.560,-2147483648,-2147483648,-2147483648,-2147483648,1640.625,-2147483648,-2147483648,9,7,8,0,0,25,0,,-2147483648,,-2147483648,252,269,280,455,40,618,1524,12798,15472,0,0,15,24,0,0,280,0,0,0,24,1,17,15,15,9,0,2,0,0,9,11,0,0,1,0,0,0,0,-9223372036854775808,0,-2147483648,-2147483648,-2147483648,-2147483648,155,13,15,6
1.0.0,,,,,false,11,1,1,1,0x21c05bdabd,367545736,273850,0x310120805721,10277466,213199,-9223372036854775808,-9223372036854775808,-9223372036854775808,20170913160054.290,20170913160054.381,1,0x310120340cf01,-2147483648,-2147483648,0,,9,2109.375,37,25,66,-9223372036854775808,-9223372036854775808,4,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,0,0,8,2,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,false,-2147483648,3,-2147483648,-2147483648,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,20170913160102.080,-2147483648,-2147483648,-2147483648,-2147483648,2421.875,-2147483648,-2147483648,9,54,0,0,0,66,0,0x3101203488a19,-2147483648,,-2147483648,3334,3360,19240,19517,112,20024,5621,42941,71480,7303,441,54,69,0,18,2808,15,826,0,63,0,52,29,39,34,1,12,0,0,29,49,0,1,0,0,0,0,0,-9223372036854775808,0,27,18,30,12,153,13,8,3
